act_hi_actinst_12,ASSIGNEE_,varchar
act_hi_actinst_12,START_TIME_,datetime
act_hi_actinst_12,END_TIME_,datetime
act_hi_actinst_12,duration_,bigint
act_hi_actinst_12,TENANT_ID_,varchar
act_hi_actinst_13,ID_,varchar
act_hi_actinst_13,PROC_DEF_ID_,varchar
act_hi_actinst_13,PROC_INST_ID_,varchar
act_hi_actinst_13,EXECUTION_ID_,varchar
act_hi_actinst_13,ACT_ID_,varchar
act_hi_actinst_13,TASK_ID_,varchar
act_hi_actinst_13,CALL_PROC_INST_ID_,varchar
act_hi_actinst_13,ACT_NAME_,varchar
act_hi_actinst_13,ACT_TYPE_,varchar
act_hi_actinst_13,ASSIGNEE_,varchar
act_hi_actinst_13,START_TIME_,datetime
act_hi_actinst_13,END_TIME_,datetime
act_hi_actinst_13,duration_,bigint
act_hi_actinst_13,TENANT_ID_,varchar
act_hi_actinst_14,ID_,varchar
act_hi_actinst_14,PROC_DEF_ID_,varchar
act_hi_actinst_14,PROC_INST_ID_,varchar
act_hi_actinst_14,EXECUTION_ID_,varchar
act_hi_actinst_14,ACT_ID_,varchar
act_hi_actinst_14,TASK_ID_,varchar
act_hi_actinst_14,CALL_PROC_INST_ID_,varchar
act_hi_actinst_14,ACT_NAME_,varchar
act_hi_actinst_14,ACT_TYPE_,varchar
act_hi_actinst_14,ASSIGNEE_,varchar
act_hi_actinst_14,START_TIME_,datetime
act_hi_actinst_14,END_TIME_,datetime
act_hi_actinst_14,duration_,bigint
act_hi_actinst_14,TENANT_ID_,varchar
act_hi_actinst_15,ID_,varchar
act_hi_actinst_15,PROC_DEF_ID_,varchar
act_hi_actinst_15,PROC_INST_ID_,varchar
act_hi_actinst_15,EXECUTION_ID_,varchar
act_hi_actinst_15,ACT_ID_,varchar
act_hi_actinst_15,TASK_ID_,varchar
act_hi_actinst_15,CALL_PROC_INST_ID_,varchar
act_hi_actinst_15,ACT_NAME_,varchar
act_hi_actinst_15,ACT_TYPE_,varchar
act_hi_actinst_15,ASSIGNEE_,varchar
act_hi_actinst_15,START_TIME_,datetime
act_hi_actinst_15,END_TIME_,datetime
act_hi_actinst_15,duration_,bigint
act_hi_actinst_15,TENANT_ID_,varchar
act_hi_actinst_16,ID_,varchar
act_hi_actinst_16,PROC_DEF_ID_,varchar
act_hi_actinst_16,PROC_INST_ID_,varchar
act_hi_actinst_16,EXECUTION_ID_,varchar
act_hi_actinst_16,ACT_ID_,varchar
act_hi_actinst_16,TASK_ID_,varchar
act_hi_actinst_16,CALL_PROC_INST_ID_,varchar
act_hi_actinst_16,ACT_NAME_,varchar
act_hi_actinst_16,ACT_TYPE_,varchar
act_hi_actinst_16,ASSIGNEE_,varchar
act_hi_actinst_16,START_TIME_,datetime
act_hi_actinst_16,END_TIME_,datetime
act_hi_actinst_16,duration_,bigint
act_hi_actinst_16,TENANT_ID_,varchar
act_hi_actinst_17,ID_,varchar
act_hi_actinst_17,PROC_DEF_ID_,varchar
act_hi_actinst_17,PROC_INST_ID_,varchar
act_hi_actinst_17,EXECUTION_ID_,varchar
act_hi_actinst_17,ACT_ID_,varchar
act_hi_actinst_17,TASK_ID_,varchar
act_hi_actinst_17,CALL_PROC_INST_ID_,varchar
act_hi_actinst_17,ACT_NAME_,varchar
act_hi_actinst_17,ACT_TYPE_,varchar
act_hi_actinst_17,ASSIGNEE_,varchar
act_hi_actinst_17,START_TIME_,datetime
act_hi_actinst_17,END_TIME_,datetime
act_hi_actinst_17,duration_,bigint
act_hi_actinst_17,TENANT_ID_,varchar
act_hi_actinst_18,ID_,varchar
act_hi_actinst_18,PROC_DEF_ID_,varchar
act_hi_actinst_18,PROC_INST_ID_,varchar
act_hi_actinst_18,EXECUTION_ID_,varchar
act_hi_actinst_18,ACT_ID_,varchar
act_hi_actinst_18,TASK_ID_,varchar
act_hi_actinst_18,CALL_PROC_INST_ID_,varchar
act_hi_actinst_18,ACT_NAME_,varchar
act_hi_actinst_18,ACT_TYPE_,varchar
act_hi_actinst_18,ASSIGNEE_,varchar
act_hi_actinst_18,START_TIME_,datetime
act_hi_actinst_18,END_TIME_,datetime
act_hi_actinst_18,duration_,bigint
act_hi_actinst_18,TENANT_ID_,varchar
act_hi_actinst_19,ID_,varchar
act_hi_actinst_19,PROC_DEF_ID_,varchar
act_hi_actinst_19,PROC_INST_ID_,varchar
act_hi_actinst_19,EXECUTION_ID_,varchar
act_hi_actinst_19,ACT_ID_,varchar
act_hi_actinst_19,TASK_ID_,varchar
act_hi_actinst_19,CALL_PROC_INST_ID_,varchar
act_hi_actinst_19,ACT_NAME_,varchar
act_hi_actinst_19,ACT_TYPE_,varchar
act_hi_actinst_19,ASSIGNEE_,varchar
act_hi_actinst_19,START_TIME_,datetime
act_hi_actinst_19,END_TIME_,datetime
act_hi_actinst_19,duration_,bigint
act_hi_actinst_19,TENANT_ID_,varchar
act_hi_actinst_20,ID_,varchar
act_hi_actinst_20,PROC_DEF_ID_,varchar
act_hi_actinst_20,PROC_INST_ID_,varchar
act_hi_actinst_20,EXECUTION_ID_,varchar
act_hi_actinst_20,ACT_ID_,varchar
act_hi_actinst_20,TASK_ID_,varchar
act_hi_actinst_20,CALL_PROC_INST_ID_,varchar
act_hi_actinst_20,ACT_NAME_,varchar
act_hi_actinst_20,ACT_TYPE_,varchar
act_hi_actinst_20,ASSIGNEE_,varchar
act_hi_actinst_20,START_TIME_,datetime
act_hi_actinst_20,END_TIME_,datetime
act_hi_actinst_20,duration_,bigint
act_hi_actinst_20,TENANT_ID_,varchar
act_hi_actinst_21,ID_,varchar
act_hi_actinst_21,PROC_DEF_ID_,varchar
act_hi_actinst_21,PROC_INST_ID_,varchar
act_hi_actinst_21,EXECUTION_ID_,varchar
act_hi_actinst_21,ACT_ID_,varchar
act_hi_actinst_21,TASK_ID_,varchar
act_hi_actinst_21,CALL_PROC_INST_ID_,varchar
act_hi_actinst_21,ACT_NAME_,varchar
act_hi_actinst_21,ACT_TYPE_,varchar
act_hi_actinst_21,ASSIGNEE_,varchar
act_hi_actinst_21,START_TIME_,datetime
act_hi_actinst_21,END_TIME_,datetime
act_hi_actinst_21,duration_,bigint
act_hi_actinst_21,TENANT_ID_,varchar
act_hi_actinst_22,ID_,varchar
